Name,AttachLocator,AttachToParent,Beam,CameraShake,CameraShakeInReplay,CameraShakeTimeMS,DestroyWhenParentDies,DetachAfterStart,EmitterDelayMs,IsoLayer,Looping,LowEndMaxPitch,LowEndMinPitch,LowEndSound,LowEndVolume,MaxCount,MaxPitch,MinLifeTime,MinPitch,OffsetFromGunBone,OrientToParent,ParticleEmitter,PitchIncrease,SWF,SortInFrontOfParent,Sound,SoundDelay,StopSound,Targeted,Volume,ExportName,AltParticleEmitter
,,,,,,,,,0,,,,,,,,,,,,,Freeze2_lvl1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze3_lvl1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze1_lvl1,,,,,,,,,,
Freeze deploy lvl2,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,55,55,sfx/mage_attack_02.ogg,70,0,90,0,90,FALSE,FALSE,Freeze_glow_blue_lvl2,0,,FALSE,sfx/freeze_spell_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze2_lvl2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze3_lvl2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze1_lvl2,,,,,,,,,,
Freeze deploy lvl3,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,55,55,sfx/mage_attack_02.ogg,70,0,90,0,90,FALSE,FALSE,Freeze_glow_blue_lvl3,0,,FALSE,sfx/freeze_spell_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze2_lvl3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze3_lvl3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze1_lvl3,,,,,,,,,,
Freeze deploy lvl4,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,55,55,sfx/mage_attack_02.ogg,70,0,90,0,90,FALSE,FALSE,Freeze_glow_blue_lvl4,0,,FALSE,sfx/freeze_spell_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze2_lvl4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze3_lvl4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze1_lvl4,,,,,,,,,,
Freeze deploy lvl5,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,55,55,sfx/mage_attack_02.ogg,70,0,90,0,90,FALSE,FALSE,Freeze_glow_blue_lvl5,0,,FALSE,sfx/freeze_spell_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze2_lvl5,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze3_lvl5,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze1_lvl5,,,,,,,,,,
Freeze deploy lvl6,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,55,55,sfx/mage_attack_02.ogg,70,0,90,0,90,FALSE,FALSE,Freeze_glow_blue_lvl6,0,,FALSE,sfx/freeze_spell_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze2_lvl6,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze3_lvl6,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze1_lvl6,,,,,,,,,,
Freeze deploy lvl7,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,55,55,sfx/mage_attack_02.ogg,70,0,90,0,90,FALSE,FALSE,Freeze_glow_blue_lvl7,0,,FALSE,sfx/freeze_spell_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze2_lvl7,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze3_lvl7,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze1_lvl7,,,,,,,,,,
Freeze deploy2 lvl1,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Freeze_dots1_lvl1,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_dots2_lvl1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_crystal_lvl1,,,,,,,,,,
Freeze deploy2 lvl2,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Freeze_dots1_lvl2,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_dots2_lvl2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_crystal_lvl2,,,,,,,,,,
Freeze deploy2 lvl3,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Freeze_dots1_lvl3,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_dots2_lvl3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_crystal_lvl3,,,,,,,,,,
Freeze deploy2 lvl4,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Freeze_dots1_lvl4,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_dots2_lvl4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_crystal_lvl4,,,,,,,,,,
Freeze deploy2 lvl5,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Freeze_dots1_lvl5,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_dots2_lvl5,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_crystal_lvl5,,,,,,,,,,
Freeze deploy2 lvl6,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Freeze_dots1_lvl6,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_dots2_lvl6,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_crystal_lvl6,,,,,,,,,,
Freeze deploy2 lvl7,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Freeze_dots1_lvl7,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_dots2_lvl7,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Freeze_crystal_lvl7,,,,,,,,,,
Freeze predeploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,120,120,sfx/elixir_collect_02.ogg,40,0,95,0,95,FALSE,FALSE,freeze_bottleDrop,0,,FALSE,sfx/magic_bottle_fall_05.ogg,0,FALSE,FALSE,80,,
Gargoyle Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,110,90,sfx/gob_attack_01.ogg,60,8,110,0,90,FALSE,FALSE,Gargoyle_spit,0,,FALSE,sfx/garg_attack_01.ogg,0,FALSE,FALSE,70,,
Gargoyle Attack2,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,110,90,sfx/gob_attack_01.ogg,60,8,105,0,95,FALSE,FALSE,Gargoyle_spit,0,,FALSE,sfx/poison_garg_2nd_atk_hit_01.ogg,0,FALSE,FALSE,50,,
Gargoyle Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,110,0,90,FALSE,FALSE,,0,,FALSE,sfx/garg_deploy_02.ogg,0,FALSE,FALSE,70,,
Gargoyle Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/wall_breaker_die_01.ogg,100,0,110,0,90,FALSE,FALSE,Dsplat,0,,FALSE,sfx/garg_die_01.ogg,0,FALSE,FALSE,50,,
Gargoyle Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,130,110,sfx/balloon_hit_01.ogg,30,0,130,0,110,FALSE,FALSE,Gargoyle_hit,0,,FALSE,sfx/balloon_hit_01.ogg,0,FALSE,FALSE,30,,
,,,,,,,,,0,,,,,,,,,,,,,Gargoyle_hit2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Hit,,,,,,,,,,
Gargoyle Hit2,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,130,110,sfx/balloon_hit_01.ogg,30,0,130,0,110,FALSE,FALSE,Gargoyle_hit,0,,FALSE,sfx/balloon_hit_01.ogg,0,FALSE,FALSE,30,,
,,,,,,,,,0,,,,,,,,,,,,,Gargoyle_hit2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Hit,,,,,,,,,,
Gargoyle2 Hit,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,130,110,sfx/balloon_hit_01.ogg,30,0,130,0,110,FALSE,FALSE,Gargoyle2_hit,0,,FALSE,sfx/balloon_hit_01.ogg,0,FALSE,FALSE,30,,
,,,,,,,,,0,,,,,,,,,,,,,Dark_bubbles,,,,,,,,,,
Generic Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,115,105,sfx/barbarian_hit_stuff.ogg,30,0,105,0,95,FALSE,FALSE,DefenceHit,0,,FALSE,sfx/generic_hit_01.ogg,0,FALSE,FALSE,30,,
Generic Pick Up,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,sfx/wall_pickup_01.ogg,40,0,100,0,100,FALSE,FALSE,,0,,FALSE,sfx/wall_pickup_01.ogg,0,FALSE,FALSE,50,,
Generic Placing,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/cannon_drop2.ogg,40,0,100,0,100,FALSE,FALSE,Place,0,,FALSE,sfx/cannon_drop2.ogg,0,FALSE,FALSE,50,,
Ghost_deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,102,0,98,FALSE,FALSE,Deploy,0,,FALSE,sfx/groy_dep_01.ogg,0,FALSE,FALSE,85,,
Ghost_sword,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,104,0,96,FALSE,FALSE,Hit,0,,FALSE,sfx/roysword_01.ogg,0,FALSE,FALSE,75,,
Ghost_sword_vo,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,104,0,96,FALSE,FALSE,Hit,0,,FALSE,sfx/roysword_vo_01.ogg,0,FALSE,FALSE,80,,
Giant Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,110,90,sfx/giant_attack_06.ogg,70,0,110,0,90,FALSE,FALSE,,0,,FALSE,sfx/giant_attack_06.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,,,,,,,,,110,,90,,,,,,,sfx/giant_attack_05.ogg,,,,70,,
Giant Big Hit,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,110,90,sfx/giant_attack_hit_01.ogg,60,0,110,0,105,FALSE,FALSE,Hit,0,,FALSE,sfx/rock_troll_explo_01.ogg,0,FALSE,FALSE,90,,
,,,,,,,,,0,,,,,,,,110,,105,,,Cannon,,,,sfx/rock_troll_hit_02.ogg,,,,90,,
,,,,,,,,,0,,,,,,,,,,,,,Arrow_Tower_lightFlash,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Deploy,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit5,,,,,,,,,,
Giant Cannon Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_08.ogg,80,6,100,0,100,FALSE,FALSE,GiantCannon_flash2,0,,FALSE,sfx/cannon_08.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,GiantCannon_smoke2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,GiantCannon_fireBalls2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,GiantCannon_lightFlash2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,GiantCannon_smoke_continuous,,,,,,,,,,
Giant Deploy,,FALSE,FALSE,20,FALSE,200,FALSE,FALSE,0,Objects,FALSE,75,75,sfx/gob_attack_01.ogg,40,0,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/giant_deploy_04.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,100,,100,,,Grass,,,,sfx/giant_deploy_04v2.ogg,,,,80,,
,,,,,,,,,0,,,,,,,,100,,100,,,Place,,,,sfx/giant_deploy_04v3.ogg,,,,80,,
Giant Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,70,65,sfx/barbarian_death_01.ogg,60,0,110,0,90,FALSE,FALSE,SplatBig,0,,FALSE,sfx/giant_death_02.ogg,0,FALSE,FALSE,70,,
Giant Hit,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,110,90,sfx/giant_attack_hit_01.ogg,60,0,110,0,90,FALSE,FALSE,Hit,0,,FALSE,sfx/giant_attack_hit_01.ogg,0,FALSE,FALSE,60,,
,,,,,,,,,0,,,,,,,,110,,90,,,Cannon,,,,sfx/giant_attack_hit_02.ogg,,,,60,,
Giant Skeleton Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,110,90,sfx/giantskele_atk_01.ogg,70,0,110,0,90,FALSE,FALSE,,0,,FALSE,sfx/giantskele_atk_01.ogg,0,FALSE,FALSE,70,,
Giant Skeleton Deploy,,FALSE,FALSE,20,FALSE,200,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/sw_skeleton_start_01.ogg,90,0,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/sw_skeleton_start_01.ogg,0,FALSE,FALSE,90,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Place,,,,,,,,,,
Giant Skeleton Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,110,90,sfx/giantskele_die_01.ogg,70,0,110,0,90,FALSE,FALSE,SplatBig,0,,FALSE,sfx/giantskele_die_01.ogg,0,FALSE,FALSE,70,,
Gift Trap trigger,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Gift Debris,0,,FALSE,,0,FALSE,FALSE,,,
Gladiator King Deploy,,FALSE,FALSE,20,TRUE,200,FALSE,FALSE,,Objects,FALSE,100,100,sfx/gladiatorking_deploy_vo_01_dl_opt.ogg,90,0,100,0,100,FALSE,FALSE,,0,,FALSE,sfx/gladiatorking_deploy_vo_01_dl_opt.ogg,0,FALSE,FALSE,90,,
Gladiator King Die,,FALSE,FALSE,100,TRUE,1000,FALSE,FALSE,0,Top,FALSE,100,100,sfx/gladiatorking_die_vo_01_dl_opt.ogg,90,0,100,0,100,FALSE,FALSE,Mortar_lightFlash,0,,FALSE,sfx/gladiatorking_die_vo_01_dl_opt.ogg,0,FALSE,FALSE,90,,
,,,,,,,,,0,,,,,,,,,,,,,Ring,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Place,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,MortarHit_lvl6,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_die_force,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Force,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
GladiatorWarden Attack,,TRUE,FALSE,0,FALSE,0,FALSE,TRUE,0,Top,FALSE,105,95,sfx/gladiator_warden_atk_01_dl_opt.ogg,80,0,105,0,95,TRUE,FALSE,grandwarden_gladiator_hit,0,,FALSE,sfx/gladiator_warden_atk_01_dl_opt.ogg,0,FALSE,TRUE,80,,
GladiatorWarden Attack Air,,TRUE,FALSE,0,FALSE,0,FALSE,TRUE,0,Top,FALSE,105,95,sfx/gladiator_warden_atk_01_dl_opt.ogg,80,0,105,0,95,TRUE,FALSE,grandwarden_gladiator_hit_air,0,,FALSE,sfx/gladiator_warden_atk_01_dl_opt.ogg,0,FALSE,TRUE,80,,
GladiatorWardenScream,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,sfx/tap_grand_warden_04.ogg,90,0,100,0,100,FALSE,FALSE,,0,,FALSE,sfx/tap_grand_warden_04.ogg,0,FALSE,FALSE,90,,
Goblin Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,110,90,sfx/gob_attack_01.ogg,50,0,110,0,90,FALSE,FALSE,,0,,FALSE,sfx/gob_attack_01.ogg,0,FALSE,FALSE,50,,
,,,,,,,,,,,,,,,,,110,,90,,,,,,,sfx/gob_attack_02.ogg,,,,40,,
,,,,,,,,,,,,,,,,,110,,90,,,,,,,sfx/gob_attack_03.ogg,,,,45,,
Goblin Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/goblin_deploy_14.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,,,,,,,,,100,,100,,,,,,,sfx/goblin_deploy_14v2.ogg,,,,70,,
,,,,,,,,,,,,,,,,,100,,100,,,,,,,sfx/goblin_deploy_14v3.ogg,,,,70,,
Goblin Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,110,95,sfx/goblin_death_02.ogg,60,0,110,0,95,FALSE,FALSE,Splat,0,,FALSE,sfx/goblin_death_02.ogg,0,FALSE,FALSE,70,,
Goblin Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,,100,0,,0,,FALSE,FALSE,,0,,FALSE,,0,FALSE,FALSE,,,
Goblin Townhall Activate,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,,100,0,100,0,100,FALSE,FALSE,,0,,FALSE,sfx/gob_th_activate_01.ogg,0,FALSE,FALSE,100,,
Goblin Townhall Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,,100,0,100,0,100,FALSE,FALSE,,2,,FALSE,sfx/gob_th_atk_01.ogg,0,FALSE,FALSE,80,,
Gold Mine Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/wall_pickup_01.ogg,80,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/goldmine_pickup4.ogg,0,FALSE,FALSE,80,,
Gold Mine Placing,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_drop2.ogg,60,0,100,0,100,FALSE,FALSE,Place,0,,FALSE,sfx/goldmine_drop4.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Gold Storage Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/wall_pickup_01.ogg,80,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/golden_haus_04.ogg,0,FALSE,FALSE,80,,
Gold Storage Placing,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_drop2.ogg,60,0,100,0,100,FALSE,FALSE,Place,0,,FALSE,sfx/golden_haus_drop_02.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Golem Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,105,0,95,FALSE,FALSE,Golem_hit,0,,FALSE,sfx/stone_golem_attack_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Stone debris,,,,,,,,,,
Golem Deploy,,FALSE,FALSE,20,FALSE,200,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,70,0,105,0,95,FALSE,FALSE,Deploy,0,,FALSE,sfx/stone_golem_deploy_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,105,,95,,,Grass,,,,sfx/stone_golem_deploy_01.ogg,,,,80,,
,,,,,,,,,0,,,,,,,,105,,95,,,Place,,,,sfx/stone_golem_deploy_01.ogg,,,,80,,
Golem Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,110,90,sfx/giant_attack_06.ogg,70,0,105,0,95,FALSE,FALSE,Golem_hit,0,,FALSE,sfx/stone_golem_hit_01.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,0,,,,,,,,,,,,,DefenceHit,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone debris,,,,,,,,,,
Golem_die,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,130,0,120,FALSE,FALSE,Stone_explosion,0,,FALSE,sfx/stone_golem_death_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Wizard_Tower_lightFlash,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone_explosion,,,,,,,,,,
Golem_split,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,105,0,95,FALSE,FALSE,Stone_explosion,0,,FALSE,sfx/stone_golem_death_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Wizard_Tower_lightFlash,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Wizard_Tower_lightFlash2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_ballsBig,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Golem_hit,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Golem Split 1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Golem Split 2,,,,,,,,,,
Grand Warden Deploy,,FALSE,FALSE,10,TRUE,100,FALSE,FALSE,,Objects,FALSE,100,100,sfx/grand_warden_deploy_02.ogg,90,0,100,0,100,FALSE,FALSE,,0,,FALSE,sfx/grand_warden_deploy_02.ogg,0,FALSE,FALSE,90,,
Grand Warden Die,,FALSE,FALSE,100,TRUE,1000,FALSE,FALSE,0,Top,FALSE,100,100,sfx/grand_warden_dizzy_01.ogg,80,0,100,0,100,FALSE,FALSE,Mortar_lightFlash,0,,FALSE,sfx/grand_warden_dizzy_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Ring,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Place,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,MortarHit_lvl6,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_die_force,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Grand Warden Hit,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/wizard_hit_01.ogg,50,0,100,0,100,FALSE,FALSE,Wizard_Tower_hit,0,,FALSE,sfx/wizard_hit_01.ogg,0,FALSE,FALSE,65,,
,,,,,,,,,0,,,,,,,,,,,,,Wizard_Tower_hit2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Hit,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,DefenceHit,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Wizard_Tower_lightFlash,,,,,,,,,,
Grand Warden Scream,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,,100,0,,0,,FALSE,FALSE,,0,,FALSE,,0,FALSE,FALSE,,,
Grand Warden Statue Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,85,75,sfx/tesla_zap_01.ogg,40,0,105,0,95,FALSE,FALSE,grandwarden_statue_hit,0,,FALSE,sfx/grand_warden_attack_01.ogg,0,FALSE,TRUE,80,,
GrandWarden Attack,,TRUE,FALSE,0,FALSE,0,FALSE,TRUE,0,Top,FALSE,105,95,sfx/grand_warden_attack_01.ogg,80,0,105,0,95,TRUE,FALSE,grandwarden_hit,0,,FALSE,sfx/grand_warden_attack_01.ogg,0,FALSE,TRUE,80,,
GrandWarden Attack Air,,TRUE,FALSE,0,FALSE,0,FALSE,TRUE,0,Top,FALSE,105,95,sfx/grand_warden_attack_01.ogg,80,0,105,0,95,TRUE,FALSE,grandwarden_hit_air,0,,FALSE,sfx/grand_warden_attack_01.ogg,0,FALSE,TRUE,80,,
GrandWarden Shield,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,65,65,sfx/coin_steal_02.ogg,85,0,100,0,100,FALSE,FALSE,grandwarden_shield1,0,,FALSE,sfx/grand_warden_shield_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,grandwarden_shield2,,,,,,,,,,
Growth aura,,FALSE,FALSE,0,FALSE,0,TRUE,FALSE,0,Ground,TRUE,100,100,,100,0,,0,,FALSE,FALSE,growth_aura_glow,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,growth_aura_ring,,,,,,,,,,
Headhunter Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/headhunter_dep_01.ogg,75,0,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/headhunter_dep_01.ogg,0,FALSE,FALSE,75,,
Headhunter Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,105,95,sfx/headhunter_die_01.ogg,70,0,105,0,95,FALSE,FALSE,Splat,0,,FALSE,sfx/headhunter_die_01.ogg,0,FALSE,FALSE,60,,
Headhunter Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,105,95,sfx/headhunter_hit_01.ogg,50,3,105,0,95,FALSE,FALSE,Hit,0,,FALSE,sfx/headhunter_hit_01.ogg,0,FALSE,FALSE,50,,
,,,,,,,,,0,,,,,,,,,,,,,DefenceHit,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
