Name,ParticleCount,EmissionTime,MinLife,MaxLife,MinHorizAngle,MaxHorizAngle,MinVertAngle,MaxVertAngle,MinSpeed,MaxSpeed,StartX,StartY,StartZ,TargetedEndZ,Gravity,OrientToMovement,OrientToParentType,BounceFromGround,IsIsoParticle,IsoLayer,ParticleSwf,ParticleExportName,AdditiveBlend,Inertia,Slowdown,StartScale,EndScale,MinRotate,MaxRotate,ParticleFadeOutTime,ScaleTimeline,FadeInTime,FadeOutTime,StartAngleMin,StartAngleMax,ScaleRandomMin,ScaleRandomMax,Alpha,OrientToParent,StartRadiusMin,StartRadiusMax,StartRadius
e_chr_WizardAttack_Charge,1,1,400,400,0,0,0,0,0,0,0,0,35,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Charge_Lvl1,TRUE,0,0,0,250,0,0,0,TRUE,0,1,0,0,60,80,100,,0,0,
e_chr_WizardAttack_Charge_lvl2,1,1,400,400,0,0,0,0,0,0,0,0,35,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Charge_Lvl1,TRUE,0,0,0,400,0,0,0,TRUE,0,1,0,0,60,80,100,,0,0,
e_chr_WizardAttack_Charge_lvl3,1,1,400,400,0,0,0,0,0,0,0,0,25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Charge_Lvl3,TRUE,0,0,0,200,0,0,0,TRUE,0,1,0,0,60,80,100,,0,0,
e_chr_WizardAttack_Charge_lvl4,2,1,400,400,0,0,0,0,0,0,0,0,25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Charge_Lvl4,TRUE,0,0,0,150,0,0,0,TRUE,0,1,0,0,80,80,100,,0,0,
e_chr_WizardAttack_FireBallImpact,1,1,300,300,0,360,45,90,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Impact_Lvl1,FALSE,300,0,50,150,-15,15,150,TRUE,0,0,0,180,100,100,100,,0,0,
e_chr_WizardAttack_FireBallImpact_lvl2,1,1,300,300,0,360,45,90,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Impact_Lvl2,FALSE,300,0,35,135,-15,15,150,TRUE,0,0,0,180,100,100,100,,0,0,
e_chr_WizardAttack_FireBallImpact_lvl3,1,1,300,300,0,360,45,90,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Impact_Lvl3,TRUE,300,0,50,150,-15,15,150,TRUE,0,0,0,180,100,100,100,,0,0,
e_chr_WizardAttack_FireBallImpact_lvl4,1,1,300,300,0,360,45,90,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Impact_Lvl4,FALSE,300,0,50,150,-15,15,150,TRUE,0,0,0,180,100,100,100,,0,0,
e_chr_WizardAttack_fireBalls,3,2,800,1500,0,360,0,90,125,500,0,0,10,0,1000,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Spark,FALSE,15,0,12,0,0,90,500,TRUE,0,0,0,0,100,250,100,,40,40,
e_chr_WizardAttack_fireBalls_Big,15,2,800,1500,0,360,0,90,125,1500,0,0,10,0,1000,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Spark,FALSE,15,0,12,0,0,90,500,TRUE,0,0,0,0,100,250,100,,40,40,
e_chr_WizardAttack_FireGlow,1,1,200,200,0,0,0,0,0,0,0,0,25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_FireGlow,FALSE,0,0,200,400,0,0,250,TRUE,0,0,0,0,100,100,100,,0,0,
e_chr_WizardAttack_LightFlash,1,1,200,200,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,spell_range_marker_3,TRUE,0,0,25,75,0,0,250,TRUE,0,0,0,0,100,100,100,,0,0,
e_chr_WizardAttack_Sparks,3,2,250,500,0,360,0,360,50,500,0,0,10,0,1000,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Spark,FALSE,15,0,10,0,0,90,500,TRUE,0,0,0,360,100,250,100,,40,40,
e_chr_WizardAttack_Sparks_lvl2,8,2,250,500,0,360,0,360,100,800,0,0,10,0,1000,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Spark,TRUE,15,0,10,0,0,360,500,TRUE,0,0,0,360,100,250,100,,40,40,
e_chr_WizardAttack_Sparks_lvl3,8,2,250,500,0,360,0,360,100,800,0,0,10,0,1000,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Spark_lvl3,FALSE,15,0,10,0,0,360,500,TRUE,0,0,0,360,100,250,100,,40,40,
e_chr_WizardAttack_trail_lvl1,2,100,100,300,0,50,0,50,0,175,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Spark,FALSE,0,0,0,25,-5,5,0,TRUE,300,0,-180,180,30,50,100,,0,15,
e_chr_WizardAttack_trail_lvl2,5,75,100,300,0,50,0,50,0,50,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Spark,FALSE,0,0,0,50,-5,5,0,TRUE,200,0,-180,180,30,60,100,,1,35,
e_chr_WizardAttack_trail_lvl3,6,75,100,500,0,50,0,50,0,125,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Spark_lvl3,FALSE,0,0,0,35,-5,5,0,TRUE,200,0,-180,180,40,80,100,,0,75,
e_chr_WizardAttack_trail_lvl4,6,75,200,500,0,75,0,75,0,125,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/vfx_character.sc,fx_chr_WizardAttack_Spark_lvl3,FALSE,0,0,1,35,-5,5,0,TRUE,25,0,-180,180,50,90,100,,0,50,
e_gw_april25skin_AttackProjectile,1,0,325,325,0,360,90,90,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Top,sc/hero_gw_april25_dl_opt.sc,vfx_gw_april25skin_Projectile,FALSE,0,0,100,100,0,0,250,FALSE,0,25,0,0,100,100,100,,0,0,
e_gw_april25skin_DeployGhosts,4,400,800,1200,0,360,0,0,100,300,0,0,0,0,-1200,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_april25_dl_opt.sc,vfx_gw_april25skin_DeployGhost_01,FALSE,0,800,20,50,0,0,800,TRUE,400,400,0,7,70,100,70,,0,130,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_april25skin_DeployGhost_02,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_april25skin_DeployGlow,1,0,600,600,0,0,0,0,0,0,0,0,0,0,0,TRUE,Disabled,FALSE,FALSE,Object,sc/hero_gw_april25_dl_opt.sc,vfx_gw_april25skin_Glow,TRUE,0,0,1000,1000,0,0,500,TRUE,0,100,0,0,100,100,30,,0,0,
e_gw_april25skin_DeployRay,1,0,450,450,0,0,0,0,0,0,0,0,0,0,0,TRUE,Disabled,FALSE,FALSE,Object,sc/hero_gw_april25_dl_opt.sc,vfx_gw_april25skin_Rays,FALSE,0,0,100,350,0,0,500,TRUE,0,100,0,0,100,100,35,,0,0,
e_gw_april25skin_DeploySmoke,20,100,1000,1200,0,360,0,0,250,750,0,0,0,0,-25,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_april25_dl_opt.sc,vfx_gw_april25skin_SmokeDeploy_01,FALSE,35,150,50,100,-90,90,2000,TRUE,0,0,-90,180,100,100,70,,0,30,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_april25skin_SmokeDeploy_02,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_april25skin_SmokeDeploy_03,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_april25skin_SmokeDeploy_04,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_april25skin_DeploySparks,12,100,250,450,0,360,0,360,500,1000,0,0,0,0,600,TRUE,Disabled,TRUE,FALSE,Object,sc/hero_gw_april25_dl_opt.sc,vfx_gw_april25skin_Spark,TRUE,0,250,120,25,360,360,0,TRUE,0,600,0,360,50,100,100,,0,20,
e_gw_april25skin_HitRing,1,0,300,300,0,0,0,0,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Top,sc/hero_gw_april25_dl_opt.sc,vfx_gw_april25skin_RingImpact,TRUE,0,0,100,200,0,0,500,TRUE,25,5,0,0,100,100,25,,0,0,
e_gw_april25skin_HitSmoke,7,50,400,700,0,360,0,360,300,600,50,0,50,0,200,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_april25_dl_opt.sc,vfx_gw_april25skin_SmokeDeploy_01,FALSE,0,500,70,130,-20,180,600,TRUE,25,900,0,45,80,100,90,,5,5,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_april25skin_SmokeDeploy_02,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_april25skin_SmokeDeploy_03,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_april25skin_SmokeDeploy_04,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_april25skin_HitSpark,7,0,150,500,0,360,0,360,1000,2500,0,0,0,0,1000,TRUE,Disabled,FALSE,FALSE,Object,sc/hero_gw_april25_dl_opt.sc,vfx_gw_april25skin_Spark,TRUE,0,1500,120,0,0,0,0,FALSE,0,600,0,0,50,100,100,,0,10,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_april25skin_Ember_01,TRUE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_april25skin_Ember_02,TRUE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_april25skin_Ember_03,TRUE,,,,,,,,,,,,,,,,,,,
e_gw_april25skin_ImpactFlash,2,1,200,200,0,360,0,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_april25_dl_opt.sc,vfx_gw_april25skin_Shard,TRUE,0,0,250,0,0,0,0,FALSE,0,0,-360,360,60,100,100,,1,1,
e_gw_clasharamaskin_attack_impact_sparkle_01,1,0,580,610,60,60,360,360,460,470,0,0,0,0,0,TRUE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_sparkle_01,FALSE,0,325,32,10,0,0,75,TRUE,100,0,0,360,60,100,100,,0,0,
e_gw_clasharamaskin_attack_impact_sparkle_02,1,0,300,375,180,165,360,360,950,1200,0,0,0,0,0,TRUE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_sparkle_01,FALSE,0,900,33,16,0,0,75,TRUE,75,0,0,360,100,75,100,,0,0,
e_gw_clasharamaskin_attack_impact_sparkle_03,1,0,280,365,245,265,360,360,1150,1350,0,0,0,0,0,TRUE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_sparkle_01,FALSE,0,900,31,10,0,0,60,TRUE,100,0,0,360,65,100,100,,0,0,
e_gw_clasharamaskin_attack_impact_sparkles_01,1,0,590,570,1,360,1,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_sparkles_01,FALSE,0,100,35,40,5,5,75,TRUE,50,0,330,330,100,100,100,,0,0,
e_gw_clasharamaskin_attack_impact_sparkles_02,5,5,235,400,1,360,1,360,1225,1700,0,0,0,0,0,TRUE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_sparkle_01,FALSE,0,1250,25,8,-10,10,75,TRUE,50,0,0,360,40,100,100,,0,0,
e_gw_clasharamaskin_attackbeam,1,0,390,390,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Top,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_beam_01,FALSE,0,0,26,30,0,0,40,TRUE,0,0,0,0,100,100,100,,0,0,
e_gw_clasharamaskin_attackbeam_02,1,0,160,160,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Top,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_beam_01,FALSE,0,0,32,32,0,0,40,TRUE,0,0,0,0,100,100,100,,0,0,
e_gw_clasharamaskin_attackbeam_cast,1,0,205,205,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Top,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_beam_cast_01,FALSE,0,0,11,15,0,0,40,TRUE,0,0,0,0,100,100,100,,0,0,
e_gw_clasharamaskin_attackglow_01,1,0,265,265,1,360,1,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Top,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_glow_01,FALSE,0,0,92,190,0,0,196,TRUE,0,0,0,360,100,100,60,,0,0,
e_gw_clasharamaskin_attacksmoke_01,3,15,400,600,0,0,175,225,500,675,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasheramaskin_cloud_01,FALSE,0,350,180,80,0,0,70,TRUE,0,0,0,360,60,100,90,,0,0,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_clasheramaskin_cloud_04,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_clasharamaskin_attacksmoke_02,3,15,400,600,0,0,5,-130,375,500,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasheramaskin_cloud_01,FALSE,0,350,180,80,0,0,70,TRUE,0,0,0,360,60,100,90,,0,0,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_clasheramaskin_cloud_04,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_clasharamaskin_attacksmoke_03,3,15,400,600,0,0,60,10,500,675,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasheramaskin_cloud_01,FALSE,0,350,180,80,0,0,70,TRUE,0,0,0,360,60,100,90,,0,0,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_clasheramaskin_cloud_04,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_clasharamaskin_attacksmoke_04,2,20,400,600,0,0,60,120,475,580,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasheramaskin_cloud_04,FALSE,0,400,180,80,0,0,70,TRUE,0,0,0,360,60,100,90,,0,0,
e_gw_clasharamaskin_deploysmoke_01,1,0,300,300,1,360,5,5,10,10,0,75,25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasheramaskin_cloud_02,FALSE,10,0,85,70,80,90,0,TRUE,0,0,0,0,100,100,100,,0,0,
e_gw_clasharamaskin_deploysmoke_02,1,0,400,400,1,360,5,5,10,10,0,-75,-50,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasheramaskin_cloud_03,FALSE,10,0,85,70,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
e_gw_clasharamaskin_deploysmoke_03,1,0,400,400,1,360,5,5,10,10,-4,2,70,0,0,FALSE,Disabled,FALSE,TRUE,Ground,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasheramaskin_cloud_03BG,FALSE,10,0,72,62,0,0,0,TRUE,0,0,-90,-90,100,100,80,,0,0,
e_gw_clasharamaskin_deploysmoke_04,1,0,300,300,1,360,5,5,10,10,30,0,55,0,0,FALSE,Disabled,FALSE,TRUE,Ground,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasheramaskin_cloud_02BG,FALSE,10,0,70,60,0,0,0,TRUE,0,0,70,70,100,100,80,,0,0,
e_gw_clasharamaskin_hitimpact,1,0,300,300,1,360,1,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_impact_02,FALSE,0,0,45,51,12,12,0,TRUE,0,0,230,230,100,100,100,,0,0,
e_gw_clasharamaskin_hitimpact_02,1,0,320,320,1,360,1,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_impact_02,FALSE,0,0,44,49,7,7,25,TRUE,0,0,175,175,100,100,100,,0,0,
e_gw_clasharamaskin_hitimpact_03,1,0,210,225,1,360,1,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Top,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_hitimpact_02,FALSE,0,0,50,59,0,0,0,TRUE,0,0,0,360,100,100,100,,0,0,
e_gw_clasharamaskin_hitlines_01,1,0,260,270,1,360,1,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Top,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_hitline_01,FALSE,0,0,10,21,0,0,0,TRUE,0,0,0,360,100,100,100,,0,0,
e_gw_clasharamaskin_impactframe_01,1,0,140,140,1,360,1,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Top,sc/hero_gw_clasharama_dl_opt.sc,vfx_gw_clasharamaskin_attack_impactframe_01,FALSE,0,0,59,59,0,0,0,TRUE,0,0,0,360,100,100,100,,0,0,
e_gw_cosmiccurseskin_AttackBeam,1,0,280,280,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Top,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_AtkBeam,FALSE,0,0,100,100,0,0,200,TRUE,0,100,0,0,100,100,100,,0,0,
e_gw_cosmiccurseskin_DeployDarkGlow,2,1,400,400,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_IdleDarkGlow,FALSE,0,0,250,600,0,0,0,TRUE,0,0,0,0,100,100,40,,0,0,
e_gw_cosmiccurseskin_DeployGlow,2,1,400,400,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_IdleGlow,FALSE,0,0,150,400,0,0,0,TRUE,0,0,0,0,100,100,40,,0,0,
e_gw_cosmiccurseskin_DeployRunes,4,200,200,600,0,360,0,0,250,900,0,0,0,0,-1200,TRUE,Disabled,FALSE,FALSE,Object,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_Rune_03,FALSE,5,0,40,10,-45,45,10,FALSE,10,100,0,-45,45,100,100,,150,150,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Rune_02,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Rune_01,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_cosmiccurseskin_DeploySmoke,15,200,300,600,0,360,0,0,600,1200,0,0,0,0,-800,FALSE,Disabled,FALSE,TRUE,Object,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_Swirl_01,FALSE,0,800,50,120,20,45,500,FALSE,0,600,-360,360,80,100,100,,5,5,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Swirl_03,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Swirl_02,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Swirl_04,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Swirl_05,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Swirl_06,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_cosmiccurseskin_DeploySmokeDark,15,100,250,400,0,0,0,360,400,800,0,0,0,0,200,FALSE,Disabled,FALSE,TRUE,Ground,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_Swirl_05,FALSE,0,500,50,140,20,90,250,FALSE,25,900,0,360,80,100,100,,5,5,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Swirl_06,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_cosmiccurseskin_DeploySparks,7,100,200,350,0,360,0,0,250,900,0,0,0,0,0,TRUE,Disabled,FALSE,FALSE,Object,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_Ember_01,FALSE,5,0,60,10,-45,45,10,FALSE,10,100,0,-45,45,100,100,,60,80,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_BlackEmber_01,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_cosmiccurseskin_HitRing,1,0,220,220,0,0,0,0,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Top,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_Ring_01,TRUE,0,0,50,180,0,0,500,TRUE,25,5,0,0,100,100,100,,0,0,
e_gw_cosmiccurseskin_HitRunes,2,0,400,700,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_ImpactRune,FALSE,0,0,60,0,0,0,0,TRUE,0,0,0,360,45,100,100,,0,60,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_ImpactRune_02,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_cosmiccurseskin_HitShockwave,2,200,180,200,0,0,0,0,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Top,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_Shockwave_01,FALSE,0,0,25,150,0,0,250,TRUE,25,200,0,360,100,100,100,,0,0,
e_gw_cosmiccurseskin_HitSmoke,7,50,250,400,0,360,0,360,25,100,0,0,0,0,200,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_Swirl_01,FALSE,0,500,50,200,-120,120,250,FALSE,25,900,0,360,80,100,100,,10,10,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Swirl_02,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Swirl_03,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Swirl_04,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Swirl_05,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_Swirl_06,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_cosmiccurseskin_HitSpark,6,0,150,500,0,360,0,360,1000,2500,0,0,0,0,1000,TRUE,Disabled,FALSE,FALSE,Object,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_Ember_01,TRUE,0,1500,70,0,0,0,0,FALSE,0,600,0,0,45,100,100,,0,10,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cosmiccurseskin_BlackEmber_01,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_cosmiccurseskin_ImpactBG,1,1,200,200,0,360,0,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_DarkGlow,FALSE,0,0,800,0,0,0,0,FALSE,0,0,-360,360,60,100,40,,1,1,
e_gw_cosmiccurseskin_ImpactFlash,1,1,180,180,0,360,0,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_mpact,FALSE,0,0,220,0,0,0,0,FALSE,0,0,-360,360,60,100,100,,1,1,
e_gw_cosmiccurseskin_ImpactGlow,0,1,200,200,0,360,0,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_cosmiccurse_dl_opt.sc,vfx_gw_cosmiccurseskin_BookGlow,FALSE,0,0,400,0,0,0,0,FALSE,0,0,-360,360,60,100,20,,1,1,
e_gw_cyberclashskin_AttackBeam,1,0,400,400,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Top,sc/hero_gw_cyberclash_dl_opt.sc,vfx_gw_cyberclashskin_AttackBeam,FALSE,0,0,100,100,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
e_gw_cyberclashskin_AttackBurst,6,0,150,300,0,360,0,0,800,800,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Top,sc/hero_gw_cyberclash_dl_opt.sc,vfx_gw_cyberclashskin_Triangle,FALSE,0,0,40,0,0,0,0,FALSE,0,0,0,0,100,100,70,,0,0,
e_gw_cyberclashskin_DeployBeam,1,1,400,400,1,360,1,360,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,TRUE,Ground,sc/hero_gw_cyberclash_dl_opt.sc,vfx_gw_cyberclashskin_DeploySpawnBeam,TRUE,0,0,40,40,0,0,300,FALSE,100,200,0,0,100,100,100,,0,0,
e_gw_cyberclashskin_DeployBurst,5,200,500,900,0,360,0,0,1,1,0,0,0,0,-3000,FALSE,Disabled,FALSE,TRUE,Top,sc/hero_gw_cyberclash_dl_opt.sc,vfx_gw_cyberclashskin_Triangle,TRUE,0,600,80,0,0,0,200,TRUE,100,0,0,0,70,100,50,,150,200,
,,,,,,,,,,,,,,,,,,,,,,vfx_gw_cyberclashskin_Triangle,FALSE,,,,,,,,,,,,,,,,,,,
e_gw_cyberclashskin_DeployDome,1,1,400,400,1,360,1,360,0,0,0,10,30,0,0,FALSE,Disabled,FALSE,TRUE,Top,sc/hero_gw_cyberclash_dl_opt.sc,vfx_gw_cyberclashskin_Dome,TRUE,0,0,20,250,0,0,300,TRUE,100,200,0,0,100,100,100,,0,0,
e_gw_cyberclashskin_DeployLights,8,200,300,800,0,360,0,0,1,1,0,0,0,0,-2000,FALSE,Disabled,FALSE,TRUE,Top,sc/hero_gw_cyberclash_dl_opt.sc,vfx_gw_cyberclashskin_Triangle,FALSE,0,300,40,0,0,0,200,TRUE,100,0,0,0,50,100,70,,150,200,
