Barbarian,,,,,,,,,,,,,,,,,,
,walk,TRUE,,,Gargoyle5_FastFly,TRUE,TRUE,215,166,205,30,0,0,110,sc/characters_air.sc,,,
,idle,TRUE,1,,Gargoyle5_Fly,TRUE,TRUE,215,166,205,30,0,0,110,sc/characters_air.sc,,,
,attack,TRUE,1,8,Gargoyle5_Attack2,FALSE,TRUE,215,166,205,30,0,0,110,sc/characters_air.sc,,,
,celebrate,FALSE,,,Gargoyle5_Attack2_3,FALSE,TRUE,215,166,205,30,0,0,110,sc/characters_air.sc,,,
,die,FALSE,1,,barbarian_death_1,TRUE,TRUE,,,,,,,100,,,,
Gargoyle_lvl6,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,SWF,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,String,,,
,walk,TRUE,,,Gargoyle6_FastFly,TRUE,TRUE,200,200,200,30,20,90,115,sc/characters_air.sc,,,
,idle,TRUE,1,,Gargoyle6_Fly,TRUE,TRUE,200,200,200,30,20,90,115,sc/characters_air.sc,,,
,attack,TRUE,1,8,Gargoyle6_Attack2,FALSE,TRUE,200,200,200,30,20,90,115,sc/characters_air.sc,,,
,celebrate,FALSE,,,Gargoyle6_Attack2_3,FALSE,TRUE,200,200,200,30,20,90,115,sc/characters_air.sc,,,
,die,FALSE,1,,barbarian_death_1,TRUE,TRUE,,,,,,,100,,,,
New_Gargoyle_lvl1,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,TRUE,,,Gargoyle1_new_FastFly,TRUE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,idle,TRUE,1,,Gargoyle1_new_Fly,TRUE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,attack,TRUE,1,8,Gargoyle1_new_Attack2,FALSE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,celebrate,FALSE,,,Gargoyle1_new_Attack2_3,FALSE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,TRUE,TRUE,100,,,,,,,,,,
New_Gargoyle_lvl2,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,TRUE,,,Gargoyle2_new_FastFly,TRUE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,idle,TRUE,1,,Gargoyle2_new_Fly,TRUE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,attack,TRUE,1,8,Gargoyle2_new_Attack2,FALSE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,celebrate,FALSE,,,Gargoyle2_new_Attack2_3,FALSE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,TRUE,TRUE,100,,,,,,,,,,
New_Gargoyle_lvl3,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,TRUE,,,Gargoyle3_new_FastFly,TRUE,TRUE,105,sc/characters_air.sc,,,,,,,,,
,idle,TRUE,1,,Gargoyle3_new_Fly,TRUE,TRUE,105,sc/characters_air.sc,,,,,,,,,
,attack,TRUE,1,8,Gargoyle3_new_Attack2,FALSE,TRUE,105,sc/characters_air.sc,,,,,,,,,
,celebrate,FALSE,,,Gargoyle3_new_Attack2_3,FALSE,TRUE,105,sc/characters_air.sc,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,TRUE,TRUE,100,,,,,,,,,,
New_Gargoyle_lvl4,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,TRUE,,,Gargoyle4_new_FastFly,TRUE,TRUE,110,sc/characters_air.sc,,,,,,,,,
,idle,TRUE,1,,Gargoyle4_new_Fly,TRUE,TRUE,110,sc/characters_air.sc,,,,,,,,,
,attack,TRUE,1,8,Gargoyle4_new_Attack2,FALSE,TRUE,110,sc/characters_air.sc,,,,,,,,,
,celebrate,FALSE,,,Gargoyle4_new_Attack2_3,FALSE,TRUE,110,sc/characters_air.sc,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,TRUE,TRUE,100,,,,,,,,,,
New_Gargoyle_lvl5,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,TRUE,,,Gargoyle5_new_FastFly,TRUE,TRUE,110,sc/characters_air.sc,,,,,,,,,
,idle,TRUE,1,,Gargoyle5_new_Fly,TRUE,TRUE,110,sc/characters_air.sc,,,,,,,,,
,attack,TRUE,1,8,Gargoyle5_new_Attack2,FALSE,TRUE,110,sc/characters_air.sc,,,,,,,,,
,celebrate,FALSE,,,Gargoyle5_new_Attack2_3,FALSE,TRUE,110,sc/characters_air.sc,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,TRUE,TRUE,100,,,,,,,,,,
BoarRider_lvl1,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,,,,,,,,,,,
,walk,TRUE,,,BoarRider1_Run1,TRUE,TRUE,,,,,,,,,,,
,idle,FALSE,1,,BoarRider1_Idle1_3,TRUE,TRUE,,,,,,,,,,,
,attack,TRUE,1,11,BoarRider1_Attack1,FALSE,TRUE,,,,,,,,,,,
,celebrate,FALSE,,,BoarRider1_Run1_3,TRUE,TRUE,,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
BoarRider_lvl2,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,,,,,,,,,,,
,walk,TRUE,,,BoarRider2_Run1,TRUE,TRUE,,,,,,,,,,,
,idle,FALSE,1,,BoarRider2_Idle1_3,TRUE,TRUE,,,,,,,,,,,
,attack,TRUE,1,11,BoarRider2_Attack1,FALSE,TRUE,,,,,,,,,,,
,celebrate,FALSE,,,BoarRider2_Run1_3,TRUE,TRUE,,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
BoarRider_lvl3,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,,,,,,,,,,,
,walk,TRUE,,,BoarRider3_Run1,TRUE,TRUE,,,,,,,,,,,
,idle,FALSE,1,,BoarRider3_Idle1_3,TRUE,TRUE,,,,,,,,,,,
,attack,TRUE,1,11,BoarRider3_Attack1,FALSE,TRUE,,,,,,,,,,,
,celebrate,FALSE,,,BoarRider3_Run1_3,TRUE,TRUE,,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
BoarRider_lvl4,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,,,,,,,,,,,
,walk,TRUE,,,BoarRider4_Run1,TRUE,TRUE,,,,,,,,,,,
,idle,FALSE,1,,BoarRider4_Idle1_3,TRUE,TRUE,,,,,,,,,,,
,attack,TRUE,1,11,BoarRider4_Attack1,FALSE,TRUE,,,,,,,,,,,
,celebrate,FALSE,,,BoarRider4_Run1_3,TRUE,TRUE,,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
BoarRider_lvl5,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,,,,,,,,,,,
,walk,TRUE,,,BoarRider5_Run1,TRUE,TRUE,,,,,,,,,,,
,idle,FALSE,1,,BoarRider5_Idle1_3,TRUE,TRUE,,,,,,,,,,,
,attack,TRUE,1,11,BoarRider5_Attack1,FALSE,TRUE,,,,,,,,,,,
,celebrate,FALSE,,,BoarRider5_Run1_3,TRUE,TRUE,,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
BoarRider_lvl6,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,,,,,,,,,,,
,walk,TRUE,,,BoarRider6_Run1,TRUE,TRUE,,,,,,,,,,,
,idle,FALSE,1,,BoarRider6_Idle1_3,TRUE,TRUE,,,,,,,,,,,
,attack,TRUE,1,11,BoarRider6_Attack1,FALSE,TRUE,,,,,,,,,,,
,celebrate,FALSE,,,BoarRider6_Run1_3,TRUE,TRUE,,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
BoarRider_lvl7,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,,,,,,,,,,,
,walk,TRUE,,,BoarRider7_Run1,TRUE,TRUE,,,,,,,,,,,
,idle,FALSE,1,,BoarRider7_Idle1_3,TRUE,TRUE,,,,,,,,,,,
,attack,TRUE,1,11,BoarRider7_Attack1,FALSE,TRUE,,,,,,,,,,,
,celebrate,FALSE,,,BoarRider7_Run1_3,TRUE,TRUE,,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
BoarRider_lvl8,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,,,,,,,,,,,
,walk,TRUE,,,BoarRider8_Run1,TRUE,TRUE,,,,,,,,,,,
,idle,FALSE,1,,BoarRider8_Idle1_3,TRUE,TRUE,,,,,,,,,,,
,attack,TRUE,1,11,BoarRider8_Attack1,FALSE,TRUE,,,,,,,,,,,
,celebrate,FALSE,,,BoarRider8_Run1_3,TRUE,TRUE,,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
WarriorGirl_lvl1,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,WarriorGirl_lvl1_Run1,TRUE,TRUE,,,,,,,100,,,,
,idle,FALSE,1,,WarriorGirl_lvl1_Idle1_3,TRUE,TRUE,,,,,,,100,,,,
,attack,TRUE,1,10,WarriorGirl_lvl1_Attack1,FALSE,TRUE,,,,,,,100,,,,
,celebrate,FALSE,,,WarriorGirl_lvl1_Idle1_3,FALSE,TRUE,,,,,,,100,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,100,,,,
WarriorGirl_lvl2,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,WarriorGirl_lvl2_Run1,TRUE,TRUE,,,,,,,100,,,,
,idle,FALSE,1,,WarriorGirl_lvl2_Idle1_3,TRUE,TRUE,,,,,,,100,,,,
,attack,TRUE,1,10,WarriorGirl_lvl2_Attack1,FALSE,TRUE,,,,,,,100,,,,
,celebrate,FALSE,,,WarriorGirl_lvl2_Idle1_3,FALSE,TRUE,,,,,,,100,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,100,,,,
WarriorGirl_lvl3,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,WarriorGirl_lvl3_Run1,TRUE,TRUE,,,,,,,100,,,,
,idle,FALSE,1,,WarriorGirl_lvl3_Idle1_3,TRUE,TRUE,,,,,,,100,,,,
,attack,TRUE,1,10,WarriorGirl_lvl3_Attack1,FALSE,TRUE,,,,,,,100,,,,
,celebrate,FALSE,,,WarriorGirl_lvl3_Idle1_3,FALSE,TRUE,,,,,,,100,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,100,,,,
WarriorGirl_lvl4,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,WarriorGirl_lvl4_Run1,TRUE,TRUE,,,,,,,105,,,,
,idle,FALSE,1,,WarriorGirl_lvl4_Idle1_3,TRUE,TRUE,,,,,,,105,,,,
,attack,TRUE,1,10,WarriorGirl_lvl4_Attack1,FALSE,TRUE,,,,,,,105,,,,
,celebrate,FALSE,,,WarriorGirl_lvl4_Idle1_3,FALSE,TRUE,,,,,,,105,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,100,,,,
WarriorGirl_lvl5,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,WarriorGirl_lvl5_Run1,TRUE,TRUE,,,,,,,105,,,,
,idle,FALSE,1,,WarriorGirl_lvl5_Idle1_3,TRUE,TRUE,,,,,,,105,,,,
,attack,TRUE,1,10,WarriorGirl_lvl5_Attack1,FALSE,TRUE,,,,,,,105,,,,
,celebrate,FALSE,,,WarriorGirl_lvl5_Idle1_3,FALSE,TRUE,,,,,,,105,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,100,,,,
GolemSmall_lvl1,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl1_walk1,TRUE,TRUE,,,,,,,75,,,,
,idle,TRUE,,,golem_lvl1_idle1,TRUE,TRUE,,,,,,,75,,,,
,attack,TRUE,,11,golem_lvl1_attack1,FALSE,TRUE,,,,,,,75,,,,
,celebrate,TRUE,,,golem_lvl1_attack1,TRUE,TRUE,,,,,,,75,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
GolemSmall_lvl2,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl2_walk1,TRUE,TRUE,,,,,,,75,,,,
,idle,TRUE,,,golem_lvl2_idle1,TRUE,TRUE,,,,,,,75,,,,
,attack,TRUE,,11,golem_lvl2_attack1,FALSE,TRUE,,,,,,,75,,,,
,celebrate,TRUE,,,golem_lvl2_attack1,TRUE,TRUE,,,,,,,75,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
GolemSmall_lvl3,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl3_walk1,TRUE,TRUE,,,,,,,75,,,,
,idle,TRUE,,,golem_lvl3_idle1,TRUE,TRUE,,,,,,,75,,,,
,attack,TRUE,,11,golem_lvl3_attack1,FALSE,TRUE,,,,,,,75,,,,
,celebrate,TRUE,,,golem_lvl3_attack1,TRUE,TRUE,,,,,,,75,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
GolemSmall_lvl4,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl4_walk1,TRUE,TRUE,,,,,,,75,,,,
,idle,TRUE,,,golem_lvl4_idle1,TRUE,TRUE,,,,,,,75,,,,
,attack,TRUE,,11,golem_lvl4_attack1,FALSE,TRUE,,,,,,,75,,,,
,celebrate,TRUE,,,golem_lvl4_attack1,TRUE,TRUE,,,,,,,75,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
GolemSmall_lvl5,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl5_walk1,TRUE,TRUE,,,,,,,75,,,,
,idle,TRUE,,,golem_lvl5_idle1,TRUE,TRUE,,,,,,,75,,,,
,attack,TRUE,,11,golem_lvl5_attack1,FALSE,TRUE,,,,,,,75,,,,
,celebrate,TRUE,,,golem_lvl5_attack1,TRUE,TRUE,,,,,,,75,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
GolemSmall_lvl6,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl6_walk1,TRUE,TRUE,,,,,,,75,,,,
,idle,TRUE,,,golem_lvl6_idle1,TRUE,TRUE,,,,,,,75,,,,
,attack,TRUE,,11,golem_lvl6_attack1,FALSE,TRUE,,,,,,,75,,,,
,celebrate,TRUE,,,golem_lvl6_attack1,TRUE,TRUE,,,,,,,75,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
GolemSmall_lvl7,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl7_walk1,TRUE,TRUE,,,,,,,80,,,,
,idle,TRUE,,,golem_lvl7_idle1,TRUE,TRUE,,,,,,,80,,,,
,attack,TRUE,,11,golem_lvl7_attack1,FALSE,TRUE,,,,,,,80,,,,
,celebrate,TRUE,,,golem_lvl7_attack1,TRUE,TRUE,,,,,,,80,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
GolemSmall_lvl8,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl8_walk1,TRUE,TRUE,,,,,,,80,,,,
,idle,TRUE,,,golem_lvl8_idle1,TRUE,TRUE,,,,,,,80,,,,
,attack,TRUE,,11,golem_lvl8_attack1,FALSE,TRUE,,,,,,,80,,,,
,celebrate,TRUE,,,golem_lvl8_attack1,TRUE,TRUE,,,,,,,80,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
Golem_lvl1,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl1_walk1,TRUE,TRUE,,,,,,,120,,,,
,idle,TRUE,,,golem_lvl1_idle1,TRUE,TRUE,,,,,,,120,,,,
,attack,TRUE,,11,golem_lvl1_attack1,FALSE,TRUE,,,,,,,120,,,,
,celebrate,TRUE,,,golem_lvl1_idle1,TRUE,TRUE,,,,,,,120,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
Golem_lvl2,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl2_walk1,TRUE,TRUE,,,,,,,120,,,,
,idle,TRUE,,,golem_lvl2_idle1,TRUE,TRUE,,,,,,,120,,,,
,attack,TRUE,,11,golem_lvl2_attack1,FALSE,TRUE,,,,,,,120,,,,
,celebrate,TRUE,,,golem_lvl2_idle1,TRUE,TRUE,,,,,,,120,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
Golem_lvl3,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl3_walk1,TRUE,TRUE,,,,,,,120,,,,
,idle,TRUE,,,golem_lvl3_idle1,TRUE,TRUE,,,,,,,120,,,,
,attack,TRUE,,11,golem_lvl3_attack1,FALSE,TRUE,,,,,,,120,,,,
,celebrate,TRUE,,,golem_lvl3_idle1,TRUE,TRUE,,,,,,,120,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
Golem_lvl4,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl4_walk1,TRUE,TRUE,,,,,,,120,,,,
,idle,TRUE,,,golem_lvl4_idle1,TRUE,TRUE,,,,,,,120,,,,
,attack,TRUE,,11,golem_lvl4_attack1,FALSE,TRUE,,,,,,,120,,,,
,celebrate,TRUE,,,golem_lvl4_idle1,TRUE,TRUE,,,,,,,120,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
Golem_lvl5,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl5_walk1,TRUE,TRUE,,,,,,,120,,,,
,idle,TRUE,,,golem_lvl5_idle1,TRUE,TRUE,,,,,,,120,,,,
,attack,TRUE,,11,golem_lvl5_attack1,FALSE,TRUE,,,,,,,120,,,,
,celebrate,TRUE,,,golem_lvl5_idle1,TRUE,TRUE,,,,,,,120,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
Golem_lvl6,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl6_walk1,TRUE,TRUE,,,,,,,120,,,,
,idle,TRUE,,,golem_lvl6_idle1,TRUE,TRUE,,,,,,,120,,,,
,attack,TRUE,,11,golem_lvl6_attack1,FALSE,TRUE,,,,,,,120,,,,
,celebrate,TRUE,,,golem_lvl6_idle1,TRUE,TRUE,,,,,,,120,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
Golem_lvl7,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl7_walk1,TRUE,TRUE,,,,,,,125,,,,
,idle,TRUE,,,golem_lvl7_idle1,TRUE,TRUE,,,,,,,125,,,,
,attack,TRUE,,11,golem_lvl7_attack1,FALSE,TRUE,,,,,,,125,,,,
,celebrate,TRUE,,,golem_lvl7_idle1,TRUE,TRUE,,,,,,,125,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
Golem_lvl8,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,,,,
,walk,TRUE,,,golem_lvl8_walk1,TRUE,TRUE,,,,,,,125,,,,
,idle,TRUE,,,golem_lvl8_idle1,TRUE,TRUE,,,,,,,125,,,,
,attack,TRUE,,11,golem_lvl8_attack1,FALSE,TRUE,,,,,,,125,,,,
,celebrate,TRUE,,,golem_lvl8_idle1,TRUE,TRUE,,,,,,,125,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
Necromancer_lvl1,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,,,,,,,,,,,
,walk,TRUE,,,necromancer_lvl1_run,TRUE,TRUE,,,,,,,,,,,
,idle,TRUE,,,necromancer_lvl1_idle1,TRUE,TRUE,,,,,,,,,,,
,attack,TRUE,,9,necromancer_lvl1_attack1,FALSE,TRUE,,,,,,,,,,,
,celebrate,TRUE,,,necromancer_lvl1_idle1,TRUE,TRUE,,,,,,,,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
,attack2,TRUE,,22,necromancer_lvl1_summon,FALSE,TRUE,,,,,,,,,,,
